1.050 0.090 0.020 0.400 0.000 0.000
1.110 0.090 0.020 0.400 0.000 0.000
1.170 0.090 0.020 0.400 0.000 0.000
1.230 0.090 0.020 0.400 0.000 0.000
1.290 0.090 0.020 0.400 0.000 0.000
1.350 0.090 0.020 0.400 0.000 0.000
1.410 0.090 0.020 0.400 0.000 0.000
1.470 0.090 0.020 0.400 0.000 0.000
1.530 0.090 0.020 0.400 0.000 0.000
1.590 0.090 0.020 0.400 0.000 0.000
1.650 0.090 0.020 0.400 0.000 0.000
1.710 0.090 0.020 0.400 0.000 0.000
1.770 0.090 0.020 0.400 0.000 0.000
1.830 0.090 0.020 0.400 0.000 0.000
1.890 0.090 0.020 0.400 0.000 0.000
1.950 0.090 0.020 0.400 0.000 0.000
2.010 0.090 0.020 0.400 0.000 0.000
2.070 0.090 0.020 0.400 0.000 0.000
2.130 0.090 0.020 0.400 0.000 0.000
2.190 0.090 0.020 0.400 0.000 0.000
2.250 0.090 0.020 0.400 0.000 0.000
2.310 0.090 0.020 0.400 0.000 0.000
2.370 0.090 0.020 0.400 0.000 0.000
2.430 0.090 0.020 0.400 0.000 0.000
2.490 0.090 0.020 0.400 0.000 0.000
2.550 0.090 0.020 0.400 0.000 0.000
2.610 0.090 0.020 0.400 0.000 0.000
2.670 0.090 0.020 0.400 0.000 0.000
2.730 0.090 0.020 0.400 0.000 0.000
2.790 0.090 0.020 0.400 0.000 0.000
2.850 0.090 0.020 0.400 0.000 0.000
2.910 0.090 0.020 0.400 0.000 0.000
2.970 0.090 0.020 0.400 0.000 0.000
3.030 0.090 0.020 0.400 0.000 0.000
3.090 0.090 0.020 0.400 0.000 0.000
3.150 0.090 0.020 0.400 0.000 0.000
3.210 0.090 0.020 0.400 0.000 0.000
3.270 0.090 0.020 0.400 0.000 0.000
3.330 0.090 0.020 0.400 0.000 0.000
3.390 0.090 0.020 0.400 0.000 0.000
3.450 0.090 0.020 0.400 0.000 0.000
3.510 0.090 0.020 0.400 0.000 0.000
3.570 0.090 0.020 0.400 0.000 0.000
3.630 0.090 0.020 0.400 0.000 0.000
3.690 0.090 0.020 0.400 0.000 0.000
3.750 0.090 0.020 0.400 0.000 0.000
3.810 0.090 0.020 0.400 0.000 0.000
3.870 0.090 0.020 0.400 0.000 0.000
3.930 0.090 0.020 0.400 0.000 0.000
3.990 0.090 0.020 0.400 0.000 0.000
4.050 0.090 0.020 0.400 0.000 0.000
0.030 0.150 0.020 0.400 0.000 0.000
0.090 0.150 0.020 0.400 0.000 0.000
0.150 0.150 0.020 0.400 0.000 0.000
0.210 0.150 0.020 0.400 0.000 0.000
0.270 0.150 0.020 0.400 0.000 0.000
0.330 0.150 0.020 0.400 0.000 0.000
0.390 0.150 0.020 0.400 0.000 0.000
0.450 0.150 0.020 0.400 0.000 0.000
0.510 0.150 0.020 0.400 0.000 0.000
0.570 0.150 0.020 0.400 0.000 0.000
0.630 0.150 0.020 0.400 0.000 0.000
0.690 0.150 0.020 0.400 0.000 0.000
0.750 0.150 0.020 0.400 0.000 0.000
0.810 0.150 0.020 0.400 0.000 0.000
0.870 0.150 0.020 0.400 0.000 0.000
0.930 0.150 0.020 0.400 0.000 0.000
0.990 0.150 0.020 0.400 0.000 0.000
1.050 0.150 0.020 0.400 0.000 0.000
1.110 0.150 0.020 0.400 0.000 0.000
1.170 0.150 0.020 0.400 0.000 0.000
1.230 0.150 0.020 0.400 0.000 0.000
1.290 0.150 0.020 0.400 0.000 0.000
1.350 0.150 0.020 0.400 0.000 0.000
1.410 0.150 0.020 0.400 0.000 0.000
1.470 0.150 0.020 0.400 0.000 0.000
1.530 0.150 0.020 0.400 0.000 0.000
1.590 0.150 0.020 0.400 0.000 0.000
1.650 0.150 0.020 0.400 0.000 0.000
1.710 0.150 0.020 0.400 0.000 0.000
1.770 0.150 0.020 0.400 0.000 0.000
1.830 0.150 0.020 0.400 0.000 0.000
1.890 0.150 0.020 0.400 0.000 0.000
1.950 0.150 0.020 0.400 0.000 0.000
2.010 0.150 0.020 0.400 0.000 0.000
2.070 0.150 0.020 0.400 0.000 0.000
2.130 0.150 0.020 0.400 0.000 0.000
2.190 0.150 0.020 0.400 0.000 0.000
2.250 0.150 0.020 0.400 0.000 0.000
2.310 0.150 0.020 0.400 0.000 0.000
2.370 0.150 0.020 0.400 0.000 0.000
2.430 0.150 0.020 0.400 0.000 0.000
2.490 0.150 0.020 0.400 0.000 0.000
2.550 0.150 0.020 0.400 0.000 0.000
2.610 0.150 0.020 0.400 0.000 0.000
2.670 0.150 0.020 0.400 0.000 0.000
2.730 0.150 0.020 0.400 0.000 0.000
2.790 0.150 0.020 0.400 0.000 0.000
2.850 0.150 0.020 0.400 0.000 0.000
2.910 0.150 0.020 0.400 0.000 0.000
2.970 0.150 0.020 0.400 0.000 0.000
3.030 0.150 0.020 0.400 0.000 0.000
3.090 0.150 0.020 0.400 0.000 0.000
3.150 0.150 0.020 0.400 0.000 0.000
3.210 0.150 0.020 0.400 0.000 0.000
3.270 0.150 0.020 0.400 0.000 0.000
3.330 0.150 0.020 0.400 0.000 0.000
3.390 0.150 0.020 0.400 0.000 0.000
3.450 0.150 0.020 0.400 0.000 0.000
3.510 0.150 0.020 0.400 0.000 0.000
3.570 0.150 0.020 0.400 0.000 0.000
3.630 0.150 0.020 0.400 0.000 0.000
3.690 0.150 0.020 0.400 0.000 0.000
3.750 0.150 0.020 0.400 0.000 0.000
3.810 0.150 0.020 0.400 0.000 0.000
3.870 0.150 0.020 0.400 0.000 0.000
3.930 0.150 0.020 0.400 0.000 0.000
3.990 0.150 0.020 0.400 0.000 0.000
4.050 0.150 0.020 0.400 0.000 0.000
0.030 0.210 0.020 0.400 0.000 0.000
0.090 0.210 0.020 0.400 0.000 0.000
0.150 0.210 0.020 0.400 0.000 0.000
0.210 0.210 0.020 0.400 0.000 0.000
0.270 0.210 0.020 0.400 0.000 0.000
0.330 0.210 0.020 0.400 0.000 0.000
0.390 0.210 0.020 0.400 0.000 0.000
0.450 0.210 0.020 0.400 0.000 0.000
0.510 0.210 0.020 0.400 0.000 0.000
0.570 0.210 0.020 0.400 0.000 0.000
0.630 0.210 0.020 0.400 0.000 0.000
0.690 0.210 0.020 0.400 0.000 0.000
0.750 0.210 0.020 0.400 0.000 0.000
0.810 0.210 0.020 0.400 0.000 0.000
0.870 0.210 0.020 0.400 0.000 0.000
0.930 0.210 0.020 0.400 0.000 0.000
0.990 0.210 0.020 0.400 0.000 0.000
1.050 0.210 0.020 0.400 0.000 0.000
1.110 0.210 0.020 0.400 0.000 0.000
1.170 0.210 0.020 0.400 0.000 0.000
1.230 0.210 0.020 0.400 0.000 0.000
1.290 0.210 0.020 0.400 0.000 0.000
1.350 0.210 0.020 0.400 0.000 0.000
1.410 0.210 0.020 0.400 0.000 0.000
1.470 0.210 0.020 0.400 0.000 0.000
1.530 0.210 0.020 0.400 0.000 0.000
1.590 0.210 0.020 0.400 0.000 0.000
1.650 0.210 0.020 0.400 0.000 0.000
1.710 0.210 0.020 0.400 0.000 0.000
1.770 0.210 0.020 0.400 0.000 0.000
1.830 0.210 0.020 0.400 0.000 0.000
1.890 0.210 0.020 0.400 0.000 0.000
1.950 0.210 0.020 0.400 0.000 0.000
2.010 0.210 0.020 0.400 0.000 0.000
2.070 0.210 0.020 0.400 0.000 0.000
2.130 0.210 0.020 0.400 0.000 0.000
2.190 0.210 0.020 0.400 0.000 0.000
2.250 0.210 0.020 0.400 0.000 0.000
2.310 0.210 0.020 0.400 0.000 0.000
2.370 0.210 0.020 0.400 0.000 0.000
2.430 0.210 0.020 0.400 0.000 0.000
2.490 0.210 0.020 0.400 0.000 0.000
2.550 0.210 0.020 0.400 0.000 0.000
2.610 0.210 0.020 0.400 0.000 0.000
2.670 0.210 0.020 0.400 0.000 0.000
2.730 0.210 0.020 0.400 0.000 0.000
2.790 0.210 0.020 0.400 0.000 0.000
2.850 0.210 0.020 0.400 0.000 0.000
2.910 0.210 0.020 0.400 0.000 0.000
2.970 0.210 0.020 0.400 0.000 0.000
3.030 0.210 0.020 0.400 0.000 0.000
3.090 0.210 0.020 0.400 0.000 0.000
3.150 0.210 0.020 0.400 0.000 0.000
3.210 0.210 0.020 0.400 0.000 0.000
3.270 0.210 0.020 0.400 0.000 0.000
3.330 0.210 0.020 0.400 0.000 0.000
3.390 0.210 0.020 0.400 0.000 0.000
3.450 0.210 0.020 0.400 0.000 0.000
3.510 0.210 0.020 0.400 0.000 0.000
3.570 0.210 0.020 0.400 0.000 0.000
3.630 0.210 0.020 0.400 0.000 0.000
3.690 0.210 0.020 0.400 0.000 0.000
3.750 0.210 0.020 0.400 0.000 0.000
3.810 0.210 0.020 0.400 0.000 0.000
3.870 0.210 0.020 0.400 0.000 0.000
3.930 0.210 0.020 0.400 0.000 0.000
3.990 0.210 0.020 0.400 0.000 0.000
4.050 0.210 0.020 0.400 0.000 0.000
0.030 0.270 0.020 0.400 0.000 0.000
0.090 0.270 0.020 0.400 0.000 0.000
0.150 0.270 0.020 0.400 0.000 0.000
0.210 0.270 0.020 0.400 0.000 0.000
0.270 0.270 0.020 0.400 0.000 0.000
0.330 0.270 0.020 0.400 0.000 0.000
0.390 0.270 0.020 0.400 0.000 0.000
0.450 0.270 0.020 0.400 0.000 0.000
0.510 0.270 0.020 0.400 0.000 0.000
0.570 0.270 0.020 0.400 0.000 0.000
0.630 0.270 0.020 0.400 0.000 0.000
0.690 0.270 0.020 0.400 0.000 0.000
0.750 0.270 0.020 0.400 0.000 0.000
0.810 0.270 0.020 0.400 0.000 0.000
0.870 0.270 0.020 0.400 0.000 0.000
0.930 0.270 0.020 0.400 0.000 0.000
0.990 0.270 0.020 0.400 0.000 0.000
1.050 0.270 0.020 0.400 0.000 0.000
1.110 0.270 0.020 0.400 0.000 0.000
1.170 0.270 0.020 0.400 0.000 0.000
1.230 0.270 0.020 0.400 0.000 0.000
1.290 0.270 0.020 0.400 0.000 0.000
1.350 0.270 0.020 0.400 0.000 0.000
1.410 0.270 0.020 0.400 0.000 0.000
1.470 0.270 0.020 0.400 0.000 0.000
1.530 0.270 0.020 0.400 0.000 0.000
1.590 0.270 0.020 0.400 0.000 0.000
1.650 0.270 0.020 0.400 0.000 0.000
1.710 0.270 0.020 0.400 0.000 0.000
1.770 0.270 0.020 0.400 0.000 0.000
1.830 0.270 0.020 0.400 0.000 0.000
1.890 0.270 0.020 0.400 0.000 0.000
1.950 0.270 0.020 0.400 0.000 0.000
2.010 0.270 0.020 0.400 0.000 0.000
2.070 0.270 0.020 0.400 0.000 0.000
2.130 0.270 0.020 0.400 0.000 0.000
2.190 0.270 0.020 0.400 0.000 0.000
2.250 0.270 0.020 0.400 0.000 0.000
2.310 0.270 0.020 0.400 0.000 0.000
2.370 0.270 0.020 0.400 0.000 0.000
2.430 0.270 0.020 0.400 0.000 0.000
2.490 0.270 0.020 0.400 0.000 0.000
2.550 0.270 0.020 0.400 0.000 0.000
2.610 0.270 0.020 0.400 0.000 0.000
2.670 0.270 0.020 0.400 0.000 0.000
2.730 0.270 0.020 0.400 0.000 0.000
2.790 0.270 0.020 0.400 0.000 0.000
2.850 0.270 0.020 0.400 0.000 0.000
2.910 0.270 0.020 0.400 0.000 0.000
2.970 0.270 0.020 0.400 0.000 0.000
3.030 0.270 0.020 0.400 0.000 0.000
3.090 0.270 0.020 0.400 0.000 0.000
3.150 0.270 0.020 0.400 0.000 0.000
3.210 0.270 0.020 0.400 0.000 0.000
3.270 0.270 0.020 0.400 0.000 0.000
3.330 0.270 0.020 0.400 0.000 0.000
3.390 0.270 0.020 0.400 0.000 0.000
3.450 0.270 0.020 0.400 0.000 0.000
3.510 0.270 0.020 0.400 0.000 0.000
3.570 0.270 0.020 0.400 0.000 0.000
3.630 0.270 0.020 0.400 0.000 0.000
3.690 0.270 0.020 0.400 0.000 0.000
3.750 0.270 0.020 0.400 0.000 0.000
3.810 0.270 0.020 0.400 0.000 0.000
3.870 0.270 0.020 0.400 0.000 0.000
3.930 0.270 0.020 0.400 0.000 0.000
3.990 0.270 0.020 0.400 0.000 0.000
4.050 0.270 0.020 0.400 0.000 0.000
0.030 0.330 0.020 0.400 0.000 0.000
0.090 0.330 0.020 0.400 0.000 0.000
0.150 0.330 0.020 0.400 0.000 0.000
0.210 0.330 0.020 0.400 0.000 0.000
0.270 0.330 0.020 0.400 0.000 0.000
0.330 0.330 0.020 0.400 0.000 0.000
0.390 0.330 0.020 0.400 0.000 0.000
0.450 0.330 0.020 0.400 0.000 0.000
0.510 0.330 0.020 0.400 0.000 0.000
0.570 0.330 0.020 0.400 0.000 0.000
0.630 0.330 0.020 0.400 0.000 0.000
0.690 0.330 0.020 0.400 0.000 0.000
0.750 0.330 0.020 0.400 0.000 0.000
0.810 0.330 0.020 0.400 0.000 0.000
0.870 0.330 0.020 0.400 0.000 0.000
0.930 0.330 0.020 0.400 0.000 0.000
0.990 0.330 0.020 0.400 0.000 0.000
1.050 0.330 0.020 0.400 0.000 0.000
1.110 0.330 0.020 0.400 0.000 0.000
1.170 0.330 0.020 0.400 0.000 0.000
1.230 0.330 0.020 0.400 0.000 0.000
1.290 0.330 0.020 0.400 0.000 0.000
1.350 0.330 0.020 0.400 0.000 0.000
1.410 0.330 0.020 0.400 0.000 0.000
1.470 0.330 0.020 0.400 0.000 0.000
1.530 0.330 0.020 0.400 0.000 0.000
1.590 0.330 0.020 0.400 0.000 0.000
1.650 0.330 0.020 0.400 0.000 0.000
1.710 0.330 0.020 0.400 0.000 0.000
1.770 0.330 0.020 0.400 0.000 0.000
1.830 0.330 0.020 0.400 0.000 0.000
1.890 0.330 0.020 0.400 0.000 0.000
1.950 0.330 0.020 0.400 0.000 0.000
2.010 0.330 0.020 0.400 0.000 0.000
2.070 0.330 0.020 0.400 0.000 0.000
2.130 0.330 0.020 0.400 0.000 0.000
2.190 0.330 0.020 0.400 0.000 0.000
2.250 0.330 0.020 0.400 0.000 0.000
2.310 0.330 0.020 0.400 0.000 0.000
2.370 0.330 0.020 0.400 0.000 0.000
2.430 0.330 0.020 0.400 0.000 0.000
2.490 0.330 0.020 0.400 0.000 0.000
2.550 0.330 0.020 0.400 0.000 0.000
2.610 0.330 0.020 0.400 0.000 0.000
2.670 0.330 0.020 0.400 0.000 0.000
2.730 0.330 0.020 0.400 0.000 0.000
2.790 0.330 0.020 0.400 0.000 0.000
2.850 0.330 0.020 0.400 0.000 0.000
2.910 0.330 0.020 0.400 0.000 0.000
2.970 0.330 0.020 0.400 0.000 0.000
3.030 0.330 0.020 0.400 0.000 0.000
3.090 0.330 0.020 0.400 0.000 0.000
3.150 0.330 0.020 0.400 0.000 0.000
3.210 0.330 0.020 0.400 0.000 0.000
3.270 0.330 0.020 0.400 0.000 0.000
3.330 0.330 0.020 0.400 0.000 0.000
3.390 0.330 0.020 0.400 0.000 0.000
3.450 0.330 0.020 0.400 0.000 0.000
3.510 0.330 0.020 0.400 0.000 0.000
3.570 0.330 0.020 0.400 0.000 0.000
3.630 0.330 0.020 0.400 0.000 0.000
3.690 0.330 0.020 0.400 0.000 0.000
3.750 0.330 0.020 0.400 0.000 0.000
3.810 0.330 0.020 0.400 0.000 0.000
3.870 0.330 0.020 0.400 0.000 0.000
3.930 0.330 0.020 0.400 0.000 0.000
3.990 0.330 0.020 0.400 0.000 0.000
4.050 0.330 0.020 0.400 0.000 0.000
0.030 0.390 0.020 0.400 0.000 0.000
0.090 0.390 0.020 0.400 0.000 0.000
0.150 0.390 0.020 0.400 0.000 0.000
0.210 0.390 0.020 0.400 0.000 0.000
0.270 0.390 0.020 0.400 0.000 0.000
0.330 0.390 0.020 0.400 0.000 0.000
0.390 0.390 0.020 0.400 0.000 0.000
0.450 0.390 0.020 0.400 0.000 0.000
0.510 0.390 0.020 0.400 0.000 0.000
0.570 0.390 0.020 0.400 0.000 0.000
0.630 0.390 0.020 0.400 0.000 0.000
0.690 0.390 0.020 0.400 0.000 0.000
0.750 0.390 0.020 0.400 0.000 0.000
0.810 0.390 0.020 0.400 0.000 0.000
0.870 0.390 0.020 0.400 0.000 0.000
0.930 0.390 0.020 0.400 0.000 0.000
0.990 0.390 0.020 0.400 0.000 0.000
1.050 0.390 0.020 0.400 0.000 0.000
1.110 0.390 0.020 0.400 0.000 0.000
1.170 0.390 0.020 0.400 0.000 0.000
1.230 0.390 0.020 0.400 0.000 0.000
1.290 0.390 0.020 0.400 0.000 0.000
1.350 0.390 0.020 0.400 0.000 0.000
1.410 0.390 0.020 0.400 0.000 0.000
1.470 0.390 0.020 0.400 0.000 0.000
1.530 0.390 0.020 0.400 0.000 0.000
1.590 0.390 0.020 0.400 0.000 0.000
1.650 0.390 0.020 0.400 0.000 0.000
1.710 0.390 0.020 0.400 0.000 0.000
1.770 0.390 0.020 0.400 0.000 0.000
1.830 0.390 0.020 0.400 0.000 0.000
1.890 0.390 0.020 0.400 0.000 0.000
1.950 0.390 0.020 0.400 0.000 0.000
2.010 0.390 0.020 0.400 0.000 0.000
2.070 0.390 0.020 0.400 0.000 0.000
2.130 0.390 0.020 0.400 0.000 0.000
2.190 0.390 0.020 0.400 0.000 0.000
2.250 0.390 0.020 0.400 0.000 0.000
2.310 0.390 0.020 0.400 0.000 0.000
2.370 0.390 0.020 0.400 0.000 0.000
2.430 0.390 0.020 0.400 0.000 0.000
2.490 0.390 0.020 0.400 0.000 0.000
2.550 0.390 0.020 0.400 0.000 0.000
2.610 0.390 0.020 0.400 0.000 0.000
2.670 0.390 0.020 0.400 0.000 0.000
2.730 0.390 0.020 0.400 0.000 0.000
2.790 0.390 0.020 0.400 0.000 0.000
2.850 0.390 0.020 0.400 0.000 0.000
2.910 0.390 0.020 0.400 0.000 0.000
2.970 0.390 0.020 0.400 0.000 0.000
3.030 0.390 0.020 0.400 0.000 0.000
3.090 0.390 0.020 0.400 0.000 0.000
3.150 0.390 0.020 0.400 0.000 0.000
3.210 0.390 0.020 0.400 0.000 0.000
3.270 0.390 0.020 0.400 0.000 0.000
3.330 0.390 0.020 0.400 0.000 0.000
3.390 0.390 0.020 0.400 0.000 0.000
3.450 0.390 0.020 0.400 0.000 0.000
3.510 0.390 0.020 0.400 0.000 0.000
3.570 0.390 0.020 0.400 0.000 0.000
3.630 0.390 0.020 0.400 0.000 0.000
3.690 0.390 0.020 0.400 0.000 0.000
3.750 0.390 0.020 0.400 0.000 0.000
3.810 0.390 0.020 0.400 0.000 0.000
3.870 0.390 0.020 0.400 0.000 0.000
3.930 0.390 0.020 0.400 0.000 0.000
3.990 0.390 0.020 0.400 0.000 0.000
4.050 0.390 0.020 0.400 0.000 0.000
0.030 0.450 0.020 0.400 0.000 0.000
0.090 0.450 0.020 0.400 0.000 0.000
0.150 0.450 0.020 0.400 0.000 0.000
0.210 0.450 0.020 0.400 0.000 0.000
0.270 0.450 0.020 0.400 0.000 0.000
0.330 0.450 0.020 0.400 0.000 0.000
0.390 0.450 0.020 0.400 0.000 0.000
0.450 0.450 0.020 0.400 0.000 0.000
0.510 0.450 0.020 0.400 0.000 0.000
0.570 0.450 0.020 0.400 0.000 0.000
0.630 0.450 0.020 0.400 0.000 0.000
0.690 0.450 0.020 0.400 0.000 0.000
0.750 0.450 0.020 0.400 0.000 0.000
0.810 0.450 0.020 0.400 0.000 0.000
0.870 0.450 0.020 0.400 0.000 0.000
0.930 0.450 0.020 0.400 0.000 0.000
0.990 0.450 0.020 0.400 0.000 0.000
1.050 0.450 0.020 0.400 0.000 0.000
1.110 0.450 0.020 0.400 0.000 0.000
1.170 0.450 0.020 0.400 0.000 0.000
1.230 0.450 0.020 0.400 0.000 0.000
1.290 0.450 0.020 0.400 0.000 0.000
1.350 0.450 0.020 0.400 0.000 0.000
1.410 0.450 0.020 0.400 0.000 0.000
1.470 0.450 0.020 0.400 0.000 0.000
1.530 0.450 0.020 0.400 0.000 0.000
1.590 0.450 0.020 0.400 0.000 0.000
1.650 0.450 0.020 0.400 0.000 0.000
1.710 0.450 0.020 0.400 0.000 0.000
1.770 0.450 0.020 0.400 0.000 0.000
1.830 0.450 0.020 0.400 0.000 0.000
1.890 0.450 0.020 0.400 0.000 0.000
1.950 0.450 0.020 0.400 0.000 0.000
2.010 0.450 0.020 0.400 0.000 0.000
2.070 0.450 0.020 0.400 0.000 0.000
2.130 0.450 0.020 0.400 0.000 0.000
2.190 0.450 0.020 0.400 0.000 0.000
2.250 0.450 0.020 0.400 0.000 0.000
2.310 0.450 0.020 0.400 0.000 0.000
2.370 0.450 0.020 0.400 0.000 0.000
2.430 0.450 0.020 0.400 0.000 0.000
2.490 0.450 0.020 0.400 0.000 0.000
2.550 0.450 0.020 0.400 0.000 0.000
2.610 0.450 0.020 0.400 0.000 0.000
2.670 0.450 0.020 0.400 0.000 0.000
2.730 0.450 0.020 0.400 0.000 0.000
2.790 0.450 0.020 0.400 0.000 0.000
2.850 0.450 0.020 0.400 0.000 0.000
2.910 0.450 0.020 0.400 0.000 0.000
2.970 0.450 0.020 0.400 0.000 0.000
3.030 0.450 0.020 0.400 0.000 0.000
3.090 0.450 0.020 0.400 0.000 0.000
3.150 0.450 0.020 0.400 0.000 0.000
3.210 0.450 0.020 0.400 0.000 0.000
3.270 0.450 0.020 0.400 0.000 0.000
3.330 0.450 0.020 0.400 0.000 0.000
3.390 0.450 0.020 0.400 0.000 0.000
3.450 0.450 0.020 0.400 0.000 0.000
3.510 0.450 0.020 0.400 0.000 0.000
3.570 0.450 0.020 0.400 0.000 0.000
3.630 0.450 0.020 0.400 0.000 0.000
3.690 0.450 0.020 0.400 0.000 0.000
3.750 0.450 0.020 0.400 0.000 0.000
3.810 0.450 0.020 0.400 0.000 0.000
3.870 0.450 0.020 0.400 0.000 0.000
3.930 0.450 0.020 0.400 0.000 0.000
3.990 0.450 0.020 0.400 0.000 0.000
4.050 0.450 0.020 0.400 0.000 0.000
0.030 0.510 0.020 0.400 0.000 0.000
0.090 0.510 0.020 0.400 0.000 0.000
0.150 0.510 0.020 0.400 0.000 0.000
0.210 0.510 0.020 0.400 0.000 0.000
0.270 0.510 0.020 0.400 0.000 0.000
0.330 0.510 0.020 0.400 0.000 0.000
0.390 0.510 0.020 0.400 0.000 0.000
0.450 0.510 0.020 0.400 0.000 0.000
0.510 0.510 0.020 0.400 0.000 0.000
0.570 0.510 0.020 0.400 0.000 0.000
0.630 0.510 0.020 0.400 0.000 0.000
0.690 0.510 0.020 0.400 0.000 0.000
0.750 0.510 0.020 0.400 0.000 0.000
0.810 0.510 0.020 0.400 0.000 0.000
0.870 0.510 0.020 0.400 0.000 0.000
0.930 0.510 0.020 0.400 0.000 0.000
0.990 0.510 0.020 0.400 0.000 0.000
1.050 0.510 0.020 0.400 0.000 0.000
1.110 0.510 0.020 0.400 0.000 0.000
1.170 0.510 0.020 0.400 0.000 0.000
1.230 0.510 0.020 0.400 0.000 0.000
1.290 0.510 0.020 0.400 0.000 0.000
1.350 0.510 0.020 0.400 0.000 0.000
1.410 0.510 0.020 0.400 0.000 0.000
1.470 0.510 0.020 0.400 0.000 0.000
1.530 0.510 0.020 0.400 0.000 0.000
1.590 0.510 0.020 0.400 0.000 0.000
1.650 0.510 0.020 0.400 0.000 0.000
1.710 0.510 0.020 0.400 0.000 0.000
1.770 0.510 0.020 0.400 0.000 0.000
1.830 0.510 0.020 0.400 0.000 0.000
1.890 0.510 0.020 0.400 0.000 0.000
1.950 0.510 0.020 0.400 0.000 0.000
2.010 0.510 0.020 0.400 0.000 0.000
2.070 0.510 0.020 0.400 0.000 0.000
2.130 0.510 0.020 0.400 0.000 0.000
2.190 0.510 0.020 0.400 0.000 0.000
2.250 0.510 0.020 0.400 0.000 0.000
2.310 0.510 0.020 0.400 0.000 0.000
